TaskID,SelectedCloud,StartTime,EndTime,ExecutionTime,CPUCost,SLADuration,SLAMet
1813,0,851.3040591,852.1845591,0.8805,88.05,1.100625,YES
1814,1,852.3917484,853.6088913,1.217142857,127.8,1.065,NO
1815,2,852.6845943,854.2819943,1.5974,159.74,0.998375,NO
1816,0,852.76722,853.59262,0.8254,82.54,1.03175,YES
1817,1,853.3329889,854.4045603,1.071571429,112.515,0.937625,NO
1818,2,853.4742881,855.1436881,1.6694,166.94,1.043375,NO
1819,0,854.5491192,855.3853192,0.8362,83.62,1.04525,YES
1820,1,854.554352,855.8212092,1.266857143,133.02,1.1085,NO
1821,2,855.0264036,856.7750036,1.7486,174.86,1.092875,NO
1822,0,855.3325142,856.3219142,0.9894,98.94,1.23675,YES
1823,1,856.5751291,857.7519862,1.176857143,123.57,1.02975,NO
1824,2,856.7631171,858.6425171,1.8794,187.94,1.174625,NO
1825,0,857.0319392,857.9808392,0.9489,94.89,1.186125,YES
1826,1,857.0998104,858.2235247,1.123714286,117.99,0.98325,NO
1827,2,857.2782835,859.0334835,1.7552,175.52,1.097,NO
1828,0,857.7585475,858.6105475,0.852,85.2,1.065,YES
1829,1,857.9592433,859.1061005,1.146857143,120.42,1.0035,NO
1830,2,858.7487481,860.7385481,1.9898,198.98,1.243625,NO
1831,0,860.0519462,860.9070462,0.8551,85.51,1.068875,YES
1832,1,860.2670695,861.3160695,1.049,110.145,0.917875,NO
1833,2,860.866632,862.332632,1.466,146.6,0.91625,NO
1834,0,861.2966585,862.0081585,0.7115,71.15,0.889375,YES
1835,1,861.3641347,862.6849918,1.320857143,138.69,1.15575,NO
1836,2,861.4762668,863.2224668,1.7462,174.62,1.091375,NO
